identifier1	identifier2	annotator	judgment	comment	timestamp	lemma
bib19277301_18950701_145146_53_0003_alto.xml-41-2	bib19225758_18950520_144022_116_0003_alto.xml-194-8	Josefin_Kokkinakis	1.0	 	2023-07-03 16:36:11.555	medium
bib15761097_18950507_145020_54_0004_alto.xml-22-1	bib11653830_18950805_146968_88_0001_alto.xml-16-5	Josefin_Kokkinakis	4.0	 	2023-07-03 16:36:19.823	medium
bib11653830_18960601_146968_44_0002_alto.xml-15-0	bib15760690_18950824_145050_129_0004_alto.xml-41-5	Josefin_Kokkinakis	1.0	 	2023-07-03 16:36:26.312	medium
bib11653790_18990224_145648_15_0004_alto.xml-92-13	bib19227291_18960421_145289_48_0003_alto.xml-69-25	Josefin_Kokkinakis	2.0	 	2023-07-03 16:36:33.59	medium
bib19225792_18231122_147359_46_0005_alto.xml-6-6	bib11653830_18950805_146968_88_0001_alto.xml-16-5	Josefin_Kokkinakis	4.0	 	2023-07-03 16:36:41.379	medium
bib19277277_18950330_147683_87_0004_alto.xml-11-5	bib13506739_18300303_144030_51_0001_alto.xml-1-16	Josefin_Kokkinakis	4.0	 	2023-07-03 16:37:26.985	medium
bib19223423_18281224_145063_103_0001_alto.xml-3-14	bib11653828_18050727_144028_171_0002_alto.xml-4-20	Josefin_Kokkinakis	2.0	 	2023-07-03 16:37:36.143	medium
bib15873371_18950802_145112_207_0003_alto.xml-130-5	bib11653790_18990224_145648_15_0007_alto.xml-45-1	Josefin_Kokkinakis	3.0	 	2023-07-03 16:37:46.885	medium
bib15650837_17970527_146391_42_0004_alto.xml-3-31	bib19277277_18950508_147683_124_0009_alto.xml-44-3	Josefin_Kokkinakis	1.0	 	2023-07-03 16:37:55.767	medium
bib19277277_18261128_147682_277_0002_alto.xml-6-24	bib19277277_18300402_147682_76_0002_alto.xml-23-33	Josefin_Kokkinakis	4.0	 	2023-07-03 16:38:30.509	medium
bib19225792_18050223_147359_8_0003_alto.xml-2-2	bib19223423_18251207_145063_97_0003_alto.xml-1-20	Josefin_Kokkinakis	4.0	 	2023-07-03 16:38:42.565	medium
bib11653811_19020329_145317_47_0003_alto.xml-10-27	bib11653806_18010320_145120_33_0004_alto.xml-1-36	Josefin_Kokkinakis	2.0	 	2023-07-03 16:38:53.269	medium
bib11653828_18200622_144028_142_0004_alto.xml-0-18	bib13506739_18181003_144030_228_0002_alto.xml-5-8	Josefin_Kokkinakis	3.0	 	2023-07-03 16:39:11.967	medium
bib11653811_19020509_145317_69_0001_alto.xml-50-20	bib11653838_19000302_147024_9_0003_alto.xml-134-7	Josefin_Kokkinakis	1.0	 	2023-07-03 16:39:48.634	medium
bib19225772_18300528_148004_60_0003_alto.xml-2-9	bib11653825_18201007_145134_113_0007_alto.xml-2-3	Josefin_Kokkinakis	4.0	 	2023-07-03 16:39:55.294	medium
bib13506739_18170609_144030_130_0003_alto.xml-5-14	bib11653828_18020317_144028_62_0002_alto.xml-11-9	Josefin_Kokkinakis	3.0	 	2023-07-03 16:40:02.115	medium
bib11653825_18020703_145134_79_0008_alto.xml-1-4	bib11653806_18010701_145120_69_0004_alto.xml-5-39	Josefin_Kokkinakis	4.0	 	2023-07-03 16:40:15.875	medium
bib15873371_18951104_145112_301_0004_alto.xml-107-1	bib19225792_17970303_147359_9_0008_alto.xml-3-4	Josefin_Kokkinakis	1.0	 	2023-07-03 16:40:36.357	medium
bib15761097_18950416_145020_45_0004_alto.xml-55-1	bib19225792_17970303_147359_9_0008_alto.xml-3-4	Josefin_Kokkinakis	3.0	 	2023-07-03 16:40:46.099	medium
bib13506739_18100424_144030_94_0005_alto.xml-0-12	bib11653828_18080224_144028_45_0002_alto.xml-9-8	Josefin_Kokkinakis	3.0	 	2023-07-03 16:40:53.294	medium
bib13506739_18060726_144030_169_0004_alto.xml-3-42	bib19223423_17981110_145063_89_0004_alto.xml-1-5	Josefin_Kokkinakis	4.0	 	2023-07-03 16:41:19.055	medium
bib11653806_18060819_145120_87_0008_alto.xml-5-6	bib19223423_18221106_145063_89_0004_alto.xml-0-5	Josefin_Kokkinakis	1.0	 	2023-07-03 16:41:26.32	medium
bib11653830_18960511_146968_38_0001_alto.xml-27-0	bib11653811_19020509_145317_69_0001_alto.xml-50-20	Josefin_Kokkinakis	1.0	 	2023-07-03 16:41:37.466	medium
bib11653790_19020701_145648_50_0003_alto.xml-37-3	bib11653811_18990123_145317_12_0002_alto.xml-80-14	Josefin_Kokkinakis	1.0	 	2023-07-03 16:41:48.48	medium
bib15760690_18950824_145050_129_0004_alto.xml-41-5	bib19227462_18950906_147640_207_0004_alto.xml-17-6	Josefin_Kokkinakis	1.0	 	2023-07-03 16:42:14.129	medium
bib15873936_18960225_147385_23_0003_alto.xml-206-10	bib15650837_18260429_146391_34_0004_alto.xml-8-53	Josefin_Kokkinakis	3.0	 	2023-07-03 16:42:30.667	medium
bib11653811_19010123_145317_13_0002_alto.xml-53-4	bib11653825_18011221_145134_151_0003_alto.xml-3-48	Josefin_Kokkinakis	4.0	 	2023-07-03 16:42:41.761	medium
bib11653806_18120606_145120_65_0008_alto.xml-16-4	bib15650814_18950723_146365_169_0003_alto.xml-78-19	Josefin_Kokkinakis	2.0	 	2023-07-03 16:42:50.209	medium
bib11653806_18060819_145120_87_0008_alto.xml-5-6	bib19225792_18231122_147359_46_0005_alto.xml-6-6	Josefin_Kokkinakis	1.0	 	2023-07-03 16:42:54.186	medium
bib13506739_17980509_144030_105_0007_alto.xml-10-22	bib13506739_18100424_144030_94_0005_alto.xml-0-12	Josefin_Kokkinakis	4.0	 	2023-07-03 16:42:58.804	medium
bib13506739_18110406_144030_81_0004_alto.xml-2-13	bib19227291_18950302_145289_26_0004_alto.xml-60-13	Josefin_Kokkinakis	4.0	 	2023-07-03 16:43:07.271	medium
bib19277277_18950403_147683_91_0005_alto.xml-97-42	bib19277301_18950701_145146_53_0003_alto.xml-41-2	Josefin_Kokkinakis	1.0	 	2023-07-03 16:43:14.966	medium
bib11653830_18950925_146968_110_0001_alto.xml-15-6	bib19225772_18140315_148004_31_0004_alto.xml-14-10	Josefin_Kokkinakis	4.0	 	2023-07-03 16:43:32.09	medium
bib13506739_18290406_144030_79_0007_alto.xml-11-18	bib13506739_17990613_144030_132_0008_alto.xml-6-56	Josefin_Kokkinakis	4.0	 	2023-07-03 16:43:37.93	medium
bib15873936_18960225_147385_23_0004_alto.xml-85-5	bib11653790_19030313_12541_20_0002_alto.xml-60-0	Josefin_Kokkinakis	1.0	 	2023-07-03 16:44:13.419	medium
bib11653806_18060819_145120_87_0008_alto.xml-5-6	bib19227291_18960818_145289_99_0002_alto.xml-46-14	Josefin_Kokkinakis	1.0	 	2023-07-03 16:44:22.38	medium
bib11653838_19000302_147024_9_0003_alto.xml-134-7	bib15760690_18950824_145050_129_0004_alto.xml-41-5	Josefin_Kokkinakis	1.0	 	2023-07-03 16:44:50.21	medium
bib15650837_18950629_146391_148_0005_alto.xml-5-18	bib19277277_18950117_147683_16_0004_alto.xml-66-24	Josefin_Kokkinakis	1.0	 	2023-07-03 16:45:09.991	medium
bib19225758_18950516_144022_113_0003_alto.xml-249-33	bib13506739_17920123_144030_18_0001_alto.xml-2-4	Josefin_Kokkinakis	3.0	 	2023-07-03 16:46:31.136	medium
bib13506739_17951222_144030_293_0001_alto.xml-3-0	bib11653790_18980610_145648_44_0008_alto.xml-71-10	Josefin_Kokkinakis	1.0	 	2023-07-03 16:46:39.769	medium
bib15873371_18950802_145112_207_0002_alto.xml-14-31	bib19225772_18140315_148004_31_0004_alto.xml-14-10	Josefin_Kokkinakis	1.0	 	2023-07-03 16:46:54.385	medium
bib19225772_18071023_148004_121_0003_alto.xml-0-135	bib13506739_17980509_144030_105_0007_alto.xml-6-10	Josefin_Kokkinakis	1.0	 	2023-07-03 16:47:21.133	medium
bib11653806_18130305_145120_25_0002_alto.xml-0-5	bib19277277_18261128_147682_277_0002_alto.xml-6-24	Josefin_Kokkinakis	1.0	 	2023-07-03 16:47:26.552	medium
bib11653830_18950805_146968_88_0001_alto.xml-16-5	bib15873371_18950429_145112_115_0004_alto.xml-49-5	Josefin_Kokkinakis	1.0	 	2023-07-03 17:11:27.838	medium
bib13506739_18191207_144030_284_0003_alto.xml-1-0	bib19227291_18970417_145289_46_0003_alto.xml-135-8	Josefin_Kokkinakis	2.0	 	2023-07-03 17:12:26.999	medium
bib15873371_18950802_145112_207_0003_alto.xml-130-5	bib13506739_18250726_144030_169_0003_alto.xml-17-14	Josefin_Kokkinakis	1.0	 	2023-07-03 17:13:10.361	medium
