identifier1	identifier2	annotator	judgment	comment	lemma
2532889X_1989-03-04_01_195.tcf.xml-4-21	treviranus_biologie06_1822-2602-51	stekade	1	 	artikulieren
blumenbach_anatomie2_1805-544-49	26120215_1990_11_15_01_113.tcf.xml-47-16	stekade	1	 	artikulieren
26120215_1990_01_11_01_089.tcf.xml-68-1	blumenbach_knochen_1807-3239-19	stekade	1	 	artikulieren
26120215_1989_09_27_01_079.tcf.xml-23-29	2532889X_1987-01-26_01_063.tcf.xml-22-22	stekade	3	 	artikulieren
2532889X_1978-01-19_01_059.tcf.xml-33-56	vischer_aesthetik030204_1857-537-2	stekade	2	 	artikulieren
goerres_volksbuecher_1807-152-102	2532889X_1981-03-21_01_043.tcf.xml-24-31	stekade	2	 	artikulieren
2532889X_1985-12-13_01_061.tcf.xml-26-10	kraepelin_arzneimittel_1892-202-10	stekade	2	 	artikulieren
2532889X_1990-06-22_01_104.tcf.xml-6-15	2532889X_1981-03-21_01_043.tcf.xml-24-31	stekade	3	 	artikulieren
26120215_1989_12_09_01_378.tcf.xml-211-27	2532889X_1987-09-18_01_055.tcf.xml-5-5	stekade	2	 	artikulieren
blumenbach_knochen_1807-3711-21	26120215_1988_10_13_01_096.tcf.xml-12-11	stekade	1	 	artikulieren
26120215_1989_11_22_01_048.tcf.xml-9-19	26120215_1971_10_24_01_106.tcf.xml-7-27	FWetzel	3	 	artikulieren
blumenbach_anatomie_1805-533-78	26120215_1990_07_21_01_782.tcf.xml-9-14	FWetzel	1	 	artikulieren
26120215_1987_10_17_01_170.tcf.xml-20-30	2532889X_1986-12-13_01_220.tcf.xml-15-2	FWetzel	3	 	artikulieren
berg_ostasien04_1873-3639-31	26120215_1989_11_22_01_048.tcf.xml-9-19	FWetzel	2	 	artikulieren
26120215_1983_01_08_01_167.tcf.xml-18-10	treviranus_biologie06_1822-2602-51	FWetzel	1	 	artikulieren
26120215_1990_10_25_01_128.tcf.xml-3-27	26120215_1989_09_27_01_079.tcf.xml-23-29	FWetzel	2	 	artikulieren
kraepelin_arzneimittel_1892-202-10	2532889X_1989-10-31_01_095.tcf.xml-15-23	FWetzel	2	 	artikulieren
26120215_1989_07_29_01_027.tcf.xml-44-1	blumenbach_anatomie_1824-720-20	FWetzel	1	 	artikulieren
treviranus_biologie05_1818-1655-14	goerres_volksbuecher_1807-152-102	FWetzel	1	 	artikulieren
steinthal_grammatik_1855-4878-29	26120215_1979_06_05_01_167.tcf.xml-6-7	FWetzel	2	 	artikulieren
26120215_1982_11_29_01_097.tcf.xml-47-17	26120215_1966_10_04_01_197.tcf.xml-14-34	FWetzel	4	 	artikulieren
26120215_1983_01_08_01_167.tcf.xml-18-10	clodius_poetik01_1804-3105-11	FWetzel	4	 	artikulieren
patzig_msgermfol841842_1828-259-29	26120215_1976_08_07_01_386.tcf.xml-31-18	FWetzel	1	 	artikulieren
2532889X_1969-05-07_01_079.tcf.xml-5-20	valentin_entwicklungsgeschichte_1835-3185-9	FWetzel	1	 	artikulieren
treviranus_biologie06_1822-2300-25	clodius_poetik01_1804-3077-39	FWetzel	1	 	artikulieren
nn_nrhz067b2_1848-252-31	beyer_poetik01_1882-7479-21	FWetzel	2	 	artikulieren
2532889X_1988-08-26_01_106.tcf.xml-16-15	26120215_1983_01_08_01_167.tcf.xml-18-10	FWetzel	2	 	artikulieren
26120215_1981_02_18_01_077.tcf.xml-13-30	treviranus_biologie05_1818-1655-14	FWetzel	1	 	artikulieren
26120215_1976_03_10_01_156.tcf.xml-5-12	26120215_1988_07_30_01_137.tcf.xml-5-23	FWetzel	3	 	artikulieren
26120215_1990_06_22_01_339.tcf.xml-44-4	vogt_briefe02_1851-535-61	FWetzel	1	 	artikulieren
goerres_wunderhorn_1809-82-35	26120215_1990_04_10_01_165.tcf.xml-2-43	FWetzel	3	 	artikulieren
2532889X_1986-12-13_01_220.tcf.xml-15-2	goerres_wunderhorn_1809-82-35	FWetzel	4	 	artikulieren
2532889X_1982-09-23_01_063.tcf.xml-8-21	2532889X_1990-06-22_01_104.tcf.xml-6-15	FWetzel	2	 	artikulieren
26120215_1973_04_10_01_136.tcf.xml-13-5	26120215_1989_11_22_01_048.tcf.xml-9-19	FWetzel	3	 	artikulieren
beyer_poetik01_1882-7479-21	26120215_1972_08_21_01_116.tcf.xml-14-27	FWetzel	3	 	artikulieren
griesinger_psychische_1845-3878-13	kraepelin_arzneimittel_1892-202-10	FWetzel	3	 	artikulieren
